agency_cd,site_no,datetime,119381_00060_00003,119381_00060_00003_cd
USGS,1570500,2003-05-30,49100,A
USGS,1570500,2003-05-31,45600,A
USGS,1570500,2003-06-01,45400,A
USGS,1570500,2003-06-02,90000,A
USGS,1570500,2003-06-03,130000,A
USGS,1570500,2003-06-04,118000,A
USGS,1570500,2003-06-05,122000,A
USGS,1570500,2003-06-06,101000,A
USGS,1570500,2003-06-07,88800,A
USGS,1570500,2003-06-08,95400,A
USGS,1570500,2003-06-09,90600,A
USGS,1570500,2003-06-10,77900,A
USGS,1570500,2003-06-11,63500,A
USGS,1570500,2003-06-12,56700,A
USGS,1570500,2003-06-13,53800,A
USGS,1570500,2003-06-14,50100,A
USGS,1570500,2003-06-15,51300,A
USGS,1570500,2003-06-16,51000,A
USGS,1570500,2003-06-17,48100,A
USGS,1570500,2003-06-18,42600,A
USGS,1570500,2003-06-19,39300,A
USGS,1570500,2003-06-20,39300,A
USGS,1570500,2003-06-21,44700,A
USGS,1570500,2003-06-22,102000,A
USGS,1570500,2003-06-23,137000,A
USGS,1570500,2003-06-24,111000,A
USGS,1570500,2003-06-25,79400,A
USGS,1570500,2003-06-26,58900,A
USGS,1570500,2003-06-27,48200,A
USGS,1570500,2003-06-28,39000,A
USGS,1570500,2003-06-29,33200,A
USGS,1570500,2003-06-30,28800,A
USGS,1570500,2003-07-01,25500,A
USGS,1570500,2003-07-02,22800,A
USGS,1570500,2003-07-03,20600,A
USGS,1570500,2003-07-04,18700,A
USGS,1570500,2003-07-05,16800,A
USGS,1570500,2003-07-06,15700,A
USGS,1570500,2003-07-07,15000,A
USGS,1570500,2003-07-08,15000,A
USGS,1570500,2003-07-09,14200,A
USGS,1570500,2003-07-10,13800,A
USGS,1570500,2003-07-11,13900,A
USGS,1570500,2003-07-12,17900,A
USGS,1570500,2003-07-13,19500,A
USGS,1570500,2003-07-14,19100,A
USGS,1570500,2003-07-15,16200,A
USGS,1570500,2003-07-16,14600,A
USGS,1570500,2003-07-17,13100,A
USGS,1570500,2003-07-18,12000,A
USGS,1570500,2003-07-19,11600,A
USGS,1570500,2003-07-20,11400,A
USGS,1570500,2003-07-21,10700,A
USGS,1570500,2003-07-22,11600,A
USGS,1570500,2003-07-23,18700,A
USGS,1570500,2003-07-24,33200,A
USGS,1570500,2003-07-25,61400,A
USGS,1570500,2003-07-26,56300,A
USGS,1570500,2003-07-27,51800,A
USGS,1570500,2003-07-28,39600,A
USGS,1570500,2003-07-29,39000,A
USGS,1570500,2003-07-30,43000,A
USGS,1570500,2003-07-31,34500,A
USGS,1570500,2003-08-01,28000,A
USGS,1570500,2003-08-02,25900,A
USGS,1570500,2003-08-03,50900,A
USGS,1570500,2003-08-04,62000,A
USGS,1570500,2003-08-05,61800,A
USGS,1570500,2003-08-06,75700,A
USGS,1570500,2003-08-07,66400,A
USGS,1570500,2003-08-08,55300,A
USGS,1570500,2003-08-09,46600,A
USGS,1570500,2003-08-10,49200,A
USGS,1570500,2003-08-11,58100,A
USGS,1570500,2003-08-12,96300,A
USGS,1570500,2003-08-13,89600,A
USGS,1570500,2003-08-14,66800,A
USGS,1570500,2003-08-15,55700,A
USGS,1570500,2003-08-16,43800,A
USGS,1570500,2003-08-17,39000,A
USGS,1570500,2003-08-18,39600,A
USGS,1570500,2003-08-19,32300,A
USGS,1570500,2003-08-20,27100,A
USGS,1570500,2003-08-21,23400,A
USGS,1570500,2003-08-22,20300,A
USGS,1570500,2003-08-23,18100,A
USGS,1570500,2003-08-24,16100,A
USGS,1570500,2003-08-25,14900,A
USGS,1570500,2003-08-26,13500,A
USGS,1570500,2003-08-27,13200,A
USGS,1570500,2003-08-28,12600,A
USGS,1570500,2003-08-29,12400,A
USGS,1570500,2003-08-30,13800,A
USGS,1570500,2003-08-31,15800,A
USGS,1570500,2003-09-01,14600,A
USGS,1570500,2003-09-02,19000,A
USGS,1570500,2003-09-03,32000,A
USGS,1570500,2003-09-04,63600,A
USGS,1570500,2003-09-05,101000,A
USGS,1570500,2003-09-06,97900,A
USGS,1570500,2003-09-07,75300,A
USGS,1570500,2003-09-08,56000,A
USGS,1570500,2003-09-09,44200,A
USGS,1570500,2003-09-10,34500,A
USGS,1570500,2003-09-11,29600,A
USGS,1570500,2003-09-12,25300,A
USGS,1570500,2003-09-13,22200,A
USGS,1570500,2003-09-14,21200,A
USGS,1570500,2003-09-15,19900,A
USGS,1570500,2003-09-16,18900,A
USGS,1570500,2003-09-17,21500,A
USGS,1570500,2003-09-18,25100,A
USGS,1570500,2003-09-19,26400,A
USGS,1570500,2003-09-20,37000,A
USGS,1570500,2003-09-21,42900,A
USGS,1570500,2003-09-22,38300,A
USGS,1570500,2003-09-23,51900,A
USGS,1570500,2003-09-24,98000,A
USGS,1570500,2003-09-25,91200,A
USGS,1570500,2003-09-26,74700,A
USGS,1570500,2003-09-27,62300,A
USGS,1570500,2003-09-28,54700,A
USGS,1570500,2003-09-29,68100,A
USGS,1570500,2003-09-30,79300,A
USGS,1570500,2003-10-01,71900,A
USGS,1570500,2003-10-02,59100,A
USGS,1570500,2003-10-03,51300,A
USGS,1570500,2003-10-04,44100,A
USGS,1570500,2003-10-05,38600,A
USGS,1570500,2003-10-06,36500,A
USGS,1570500,2003-10-07,34600,A
USGS,1570500,2003-10-08,31900,A
USGS,1570500,2003-10-09,31400,A
USGS,1570500,2003-10-10,28900,A
USGS,1570500,2003-10-11,26100,A
USGS,1570500,2003-10-12,23800,A
USGS,1570500,2003-10-13,21600,A
USGS,1570500,2003-10-14,20000,A
USGS,1570500,2003-10-15,23300,A
USGS,1570500,2003-10-16,33500,A
USGS,1570500,2003-10-17,41900,A
USGS,1570500,2003-10-18,41800,A
USGS,1570500,2003-10-19,43000,A
USGS,1570500,2003-10-20,39000,A
USGS,1570500,2003-10-21,34300,A
USGS,1570500,2003-10-22,31000,A
USGS,1570500,2003-10-23,29200,A
USGS,1570500,2003-10-24,27800,A
USGS,1570500,2003-10-25,25800,A
USGS,1570500,2003-10-26,23700,A
USGS,1570500,2003-10-27,25100,A
USGS,1570500,2003-10-28,52700,A
USGS,1570500,2003-10-29,83300,A
USGS,1570500,2003-10-30,116000,A
USGS,1570500,2003-10-31,115000,A
USGS,1570500,2003-11-01,99900,A
USGS,1570500,2003-11-02,83200,A
USGS,1570500,2003-11-03,67700,A
USGS,1570500,2003-11-04,57500,A
USGS,1570500,2003-11-05,51300,A
USGS,1570500,2003-11-06,48500,A
USGS,1570500,2003-11-07,49500,A
USGS,1570500,2003-11-08,49500,A
USGS,1570500,2003-11-09,46400,A
USGS,1570500,2003-11-10,41500,A
USGS,1570500,2003-11-11,38000,A
USGS,1570500,2003-11-12,36100,A
USGS,1570500,2003-11-13,34300,A
USGS,1570500,2003-11-14,33500,A
USGS,1570500,2003-11-15,32600,A
USGS,1570500,2003-11-16,31800,A
USGS,1570500,2003-11-17,31300,A
USGS,1570500,2003-11-18,30300,A
USGS,1570500,2003-11-19,30300,A
USGS,1570500,2003-11-20,67600,A
USGS,1570500,2003-11-21,180000,A
USGS,1570500,2003-11-22,186000,A
USGS,1570500,2003-11-23,139000,A
USGS,1570500,2003-11-24,109000,A
USGS,1570500,2003-11-25,90900,A
USGS,1570500,2003-11-26,80000,A
USGS,1570500,2003-11-27,67300,A
USGS,1570500,2003-11-28,59300,A
USGS,1570500,2003-11-29,61300,A
USGS,1570500,2003-11-30,69000,A
USGS,1570500,2003-12-01,70800,A
USGS,1570500,2003-12-02,68500,A
USGS,1570500,2003-12-03,63300,A
USGS,1570500,2003-12-04,55600,A
USGS,1570500,2003-12-05,50800,A
USGS,1570500,2003-12-06,46700,A
USGS,1570500,2003-12-07,43300,A
USGS,1570500,2003-12-08,41500,A
USGS,1570500,2003-12-09,38300,A
USGS,1570500,2003-12-10,35700,A
USGS,1570500,2003-12-11,70100,A
USGS,1570500,2003-12-12,180000,A
USGS,1570500,2003-12-13,217000,A
USGS,1570500,2003-12-14,178000,A
USGS,1570500,2003-12-15,129000,A
USGS,1570500,2003-12-16,101000,A
USGS,1570500,2003-12-17,85600,A
USGS,1570500,2003-12-18,76200,A
USGS,1570500,2003-12-19,69100,A
USGS,1570500,2003-12-20,62500,A
USGS,1570500,2003-12-21,57500,A
USGS,1570500,2003-12-22,53100,A
USGS,1570500,2003-12-23,48200,A
USGS,1570500,2003-12-24,48000,A
USGS,1570500,2003-12-25,82000,A
USGS,1570500,2003-12-26,132000,A
USGS,1570500,2003-12-27,135000,A
USGS,1570500,2003-12-28,109000,A
USGS,1570500,2003-12-29,87500,A
USGS,1570500,2003-12-30,72100,A
USGS,1570500,2003-12-31,66000,A
USGS,1570500,2004-01-01,61800,A
USGS,1570500,2004-01-02,59600,A
USGS,1570500,2004-01-03,56900,A
USGS,1570500,2004-01-04,58500,A
USGS,1570500,2004-01-05,86800,A
USGS,1570500,2004-01-06,152000,A
USGS,1570500,2004-01-07,165000,A
USGS,1570500,2004-01-08,129000,A
USGS,1570500,2004-01-09,97300,A
USGS,1570500,2004-01-10,76200,A
USGS,1570500,2004-01-11,63200,A
USGS,1570500,2004-01-12,56600,A
USGS,1570500,2004-01-13,50300,A
USGS,1570500,2004-01-14,45100,A
USGS,1570500,2004-01-15,39000,A:e
USGS,1570500,2004-01-16,32000,A:e
USGS,1570500,2004-01-17,32000,A:e
USGS,1570500,2004-01-18,33000,A:e
USGS,1570500,2004-01-19,29000,A:e
USGS,1570500,2004-01-20,26000,A:e
USGS,1570500,2004-01-21,26000,A:e
USGS,1570500,2004-01-22,27000,A:e
USGS,1570500,2004-01-23,24000,A:e
USGS,1570500,2004-01-24,20000,A:e
USGS,1570500,2004-01-25,18000,A:e
USGS,1570500,2004-01-26,18000,A:e
USGS,1570500,2004-01-27,18000,A:e
USGS,1570500,2004-01-28,19000,A:e
USGS,1570500,2004-01-29,18000,A:e
USGS,1570500,2004-01-30,18000,A:e
USGS,1570500,2004-01-31,19000,A:e
USGS,1570500,2004-02-01,20000,A:e
USGS,1570500,2004-02-02,21000,A:e
USGS,1570500,2004-02-03,22000,A:e
USGS,1570500,2004-02-04,24000,A:e
USGS,1570500,2004-02-05,23000,A:e
USGS,1570500,2004-02-06,24000,A:e
USGS,1570500,2004-02-07,25000,A:e
USGS,1570500,2004-02-08,24000,A:e
USGS,1570500,2004-02-09,25000,A:e
USGS,1570500,2004-02-10,26000,A:e
USGS,1570500,2004-02-11,26000,A:e
USGS,1570500,2004-02-12,27000,A:e
USGS,1570500,2004-02-13,28000,A:e
USGS,1570500,2004-02-14,24000,A:e
USGS,1570500,2004-02-15,22000,A:e
USGS,1570500,2004-02-16,21000,A:e
USGS,1570500,2004-02-17,21000,A:e
USGS,1570500,2004-02-18,21000,A:e
USGS,1570500,2004-02-19,21000,A:e
USGS,1570500,2004-02-20,23000,A:e
USGS,1570500,2004-02-21,24000,A:e
USGS,1570500,2004-02-22,26000,A:e
USGS,1570500,2004-02-23,28000,A:e
USGS,1570500,2004-02-24,30000,A:e
USGS,1570500,2004-02-25,29000,A:e
USGS,1570500,2004-02-26,28000,A:e
USGS,1570500,2004-02-27,28000,A:e
USGS,1570500,2004-02-28,27000,A:e
USGS,1570500,2004-02-29,27300,A
USGS,1570500,2004-03-01,28000,A
USGS,1570500,2004-03-02,30000,A
USGS,1570500,2004-03-03,42800,A
USGS,1570500,2004-03-04,71500,A
USGS,1570500,2004-03-05,129000,A
USGS,1570500,2004-03-06,152000,A
USGS,1570500,2004-03-07,197000,A
USGS,1570500,2004-03-08,211000,A
USGS,1570500,2004-03-09,179000,A
USGS,1570500,2004-03-10,138000,A
USGS,1570500,2004-03-11,109000,A
USGS,1570500,2004-03-12,87100,A
USGS,1570500,2004-03-13,72500,A
USGS,1570500,2004-03-14,63900,A
USGS,1570500,2004-03-15,56000,A
USGS,1570500,2004-03-16,51100,A
USGS,1570500,2004-03-17,47100,A
USGS,1570500,2004-03-18,44200,A
USGS,1570500,2004-03-19,43300,A
USGS,1570500,2004-03-20,43200,A
USGS,1570500,2004-03-21,47600,A
USGS,1570500,2004-03-22,62700,A
USGS,1570500,2004-03-23,72400,A
USGS,1570500,2004-03-24,70800,A
USGS,1570500,2004-03-25,62600,A
USGS,1570500,2004-03-26,56900,A
USGS,1570500,2004-03-27,60500,A
USGS,1570500,2004-03-28,68200,A
USGS,1570500,2004-03-29,74900,A
USGS,1570500,2004-03-30,76700,A
USGS,1570500,2004-03-31,70700,A
USGS,1570500,2004-04-01,66000,A
USGS,1570500,2004-04-02,78600,A
USGS,1570500,2004-04-03,91200,A
USGS,1570500,2004-04-04,99000,A
USGS,1570500,2004-04-05,88200,A
USGS,1570500,2004-04-06,73100,A
USGS,1570500,2004-04-07,63600,A
USGS,1570500,2004-04-08,56800,A
USGS,1570500,2004-04-09,52700,A
USGS,1570500,2004-04-10,48600,A
USGS,1570500,2004-04-11,44600,A
USGS,1570500,2004-04-12,40600,A
USGS,1570500,2004-04-13,48600,A
USGS,1570500,2004-04-14,76900,A
USGS,1570500,2004-04-15,119000,A
USGS,1570500,2004-04-16,149000,A
USGS,1570500,2004-04-17,118000,A
USGS,1570500,2004-04-18,89200,A
USGS,1570500,2004-04-19,70300,A
USGS,1570500,2004-04-20,59800,A
USGS,1570500,2004-04-21,53700,A
USGS,1570500,2004-04-22,49300,A
USGS,1570500,2004-04-23,46300,A
USGS,1570500,2004-04-24,45200,A
USGS,1570500,2004-04-25,47400,A
USGS,1570500,2004-04-26,52400,A
USGS,1570500,2004-04-27,63300,A
USGS,1570500,2004-04-28,76300,A
USGS,1570500,2004-04-29,74800,A
USGS,1570500,2004-04-30,65400,A
USGS,1570500,2004-05-01,56900,A
USGS,1570500,2004-05-02,51600,A
USGS,1570500,2004-05-03,57300,A
USGS,1570500,2004-05-04,69700,A
USGS,1570500,2004-05-05,72500,A
USGS,1570500,2004-05-06,65800,A
USGS,1570500,2004-05-07,58400,A
USGS,1570500,2004-05-08,55200,A
USGS,1570500,2004-05-09,53700,A
USGS,1570500,2004-05-10,53600,A
USGS,1570500,2004-05-11,58500,A
USGS,1570500,2004-05-12,63700,A
USGS,1570500,2004-05-13,65300,A
USGS,1570500,2004-05-14,58900,A
USGS,1570500,2004-05-15,52900,A
USGS,1570500,2004-05-16,52700,A
USGS,1570500,2004-05-17,49800,A
USGS,1570500,2004-05-18,45700,A
USGS,1570500,2004-05-19,41700,A
USGS,1570500,2004-05-20,40000,A
USGS,1570500,2004-05-21,42800,A
USGS,1570500,2004-05-22,45700,A
USGS,1570500,2004-05-23,57300,A
USGS,1570500,2004-05-24,68300,A
USGS,1570500,2004-05-25,58800,A
USGS,1570500,2004-05-26,51600,A
USGS,1570500,2004-05-27,56400,A
USGS,1570500,2004-05-28,61900,A
USGS,1570500,2004-05-29,54600,A
USGS,1570500,2004-05-30,49000,A
USGS,1570500,2004-05-31,46300,A
USGS,1570500,2004-06-01,40400,A
USGS,1570500,2004-06-02,36000,A
USGS,1570500,2004-06-03,34100,A
USGS,1570500,2004-06-04,33600,A
USGS,1570500,2004-06-05,37500,A
USGS,1570500,2004-06-06,37400,A
USGS,1570500,2004-06-07,34300,A
USGS,1570500,2004-06-08,29900,A
USGS,1570500,2004-06-09,26300,A
USGS,1570500,2004-06-10,23700,A
USGS,1570500,2004-06-11,24900,A
USGS,1570500,2004-06-12,27700,A
USGS,1570500,2004-06-13,24700,A
USGS,1570500,2004-06-14,22500,A
USGS,1570500,2004-06-15,22100,A
USGS,1570500,2004-06-16,22200,A
USGS,1570500,2004-06-17,20800,A
USGS,1570500,2004-06-18,23000,A
USGS,1570500,2004-06-19,28500,A
USGS,1570500,2004-06-20,25200,A
USGS,1570500,2004-06-21,22600,A
USGS,1570500,2004-06-22,21100,A
USGS,1570500,2004-06-23,20100,A
USGS,1570500,2004-06-24,18500,A
USGS,1570500,2004-06-25,16800,A
USGS,1570500,2004-06-26,15900,A
USGS,1570500,2004-06-27,14400,A
USGS,1570500,2004-06-28,13500,A
USGS,1570500,2004-06-29,13600,A
USGS,1570500,2004-06-30,12300,A
USGS,1570500,2004-07-01,11400,A
USGS,1570500,2004-07-02,10900,A
USGS,1570500,2004-07-03,10700,A
USGS,1570500,2004-07-04,10200,A
USGS,1570500,2004-07-05,9750,A
USGS,1570500,2004-07-06,9600,A
USGS,1570500,2004-07-07,9830,A
USGS,1570500,2004-07-08,10800,A
USGS,1570500,2004-07-09,10700,A
USGS,1570500,2004-07-10,11000,A
USGS,1570500,2004-07-11,10100,A
USGS,1570500,2004-07-12,12400,A
USGS,1570500,2004-07-13,20500,A
USGS,1570500,2004-07-14,23800,A
USGS,1570500,2004-07-15,29700,A
USGS,1570500,2004-07-16,29100,A
USGS,1570500,2004-07-17,26100,A
USGS,1570500,2004-07-18,26100,A
USGS,1570500,2004-07-19,24000,A
USGS,1570500,2004-07-20,23400,A
USGS,1570500,2004-07-21,28900,A
USGS,1570500,2004-07-22,29400,A
USGS,1570500,2004-07-23,28000,A
USGS,1570500,2004-07-24,24600,A
USGS,1570500,2004-07-25,24300,A
USGS,1570500,2004-07-26,27300,A
USGS,1570500,2004-07-27,25100,A
USGS,1570500,2004-07-28,57000,A
USGS,1570500,2004-07-29,143000,A
USGS,1570500,2004-07-30,139000,A
USGS,1570500,2004-07-31,107000,A
USGS,1570500,2004-08-01,98700,A
USGS,1570500,2004-08-02,108000,A
USGS,1570500,2004-08-03,86000,A
USGS,1570500,2004-08-04,63300,A
USGS,1570500,2004-08-05,54300,A
USGS,1570500,2004-08-06,46800,A
USGS,1570500,2004-08-07,41700,A
USGS,1570500,2004-08-08,35300,A
USGS,1570500,2004-08-09,30300,A
USGS,1570500,2004-08-10,26100,A
USGS,1570500,2004-08-11,23300,A
USGS,1570500,2004-08-12,21900,A
USGS,1570500,2004-08-13,27400,A
USGS,1570500,2004-08-14,41000,A
USGS,1570500,2004-08-15,48800,A
USGS,1570500,2004-08-16,48300,A
USGS,1570500,2004-08-17,39700,A
USGS,1570500,2004-08-18,31800,A
USGS,1570500,2004-08-19,27100,A
USGS,1570500,2004-08-20,25000,A
USGS,1570500,2004-08-21,26500,A
USGS,1570500,2004-08-22,33100,A
USGS,1570500,2004-08-23,43700,A
USGS,1570500,2004-08-24,62200,A
USGS,1570500,2004-08-25,50800,A
USGS,1570500,2004-08-26,40600,A
USGS,1570500,2004-08-27,32900,A
USGS,1570500,2004-08-28,28000,A
USGS,1570500,2004-08-29,24900,A
USGS,1570500,2004-08-30,21900,A
USGS,1570500,2004-08-31,20900,A
USGS,1570500,2004-09-01,23300,A
USGS,1570500,2004-09-02,38900,A
USGS,1570500,2004-09-03,39300,A
USGS,1570500,2004-09-04,30500,A
USGS,1570500,2004-09-05,25500,A
USGS,1570500,2004-09-06,21200,A
USGS,1570500,2004-09-07,18000,A
USGS,1570500,2004-09-08,16700,A
USGS,1570500,2004-09-09,16800,A
USGS,1570500,2004-09-10,71100,A
USGS,1570500,2004-09-11,156000,A
USGS,1570500,2004-09-12,135000,A
USGS,1570500,2004-09-13,91900,A
USGS,1570500,2004-09-14,73800,A
USGS,1570500,2004-09-15,58600,A
USGS,1570500,2004-09-16,43400,A
USGS,1570500,2004-09-17,35200,A
USGS,1570500,2004-09-18,172000,A
USGS,1570500,2004-09-19,500000,A
USGS,1570500,2004-09-20,451000,A
USGS,1570500,2004-09-21,258000,A
USGS,1570500,2004-09-22,166000,A
USGS,1570500,2004-09-23,129000,A
USGS,1570500,2004-09-24,108000,A
USGS,1570500,2004-09-25,92900,A
USGS,1570500,2004-09-26,76800,A
USGS,1570500,2004-09-27,61900,A
USGS,1570500,2004-09-28,55100,A
USGS,1570500,2004-09-29,74500,A
USGS,1570500,2004-09-30,81700,A
USGS,1570500,2004-10-01,63700,A
USGS,1570500,2004-10-02,53600,A
USGS,1570500,2004-10-03,47300,A
USGS,1570500,2004-10-04,42100,A
USGS,1570500,2004-10-05,37100,A
USGS,1570500,2004-10-06,32800,A
USGS,1570500,2004-10-07,29700,A
USGS,1570500,2004-10-08,26700,A
USGS,1570500,2004-10-09,23900,A
USGS,1570500,2004-10-10,22600,A
USGS,1570500,2004-10-11,21100,A
USGS,1570500,2004-10-12,19700,A
USGS,1570500,2004-10-13,19100,A
USGS,1570500,2004-10-14,18800,A
USGS,1570500,2004-10-15,18000,A
USGS,1570500,2004-10-16,18100,A
USGS,1570500,2004-10-17,18800,A
USGS,1570500,2004-10-18,20600,A
USGS,1570500,2004-10-19,20300,A
USGS,1570500,2004-10-20,25300,A
USGS,1570500,2004-10-21,35800,A
USGS,1570500,2004-10-22,43000,A
USGS,1570500,2004-10-23,41600,A
USGS,1570500,2004-10-24,37400,A
USGS,1570500,2004-10-25,35800,A
USGS,1570500,2004-10-26,33000,A
USGS,1570500,2004-10-27,29900,A
USGS,1570500,2004-10-28,27200,A
USGS,1570500,2004-10-29,25200,A
USGS,1570500,2004-10-30,25000,A
USGS,1570500,2004-10-31,28000,A
USGS,1570500,2004-11-01,27100,A
USGS,1570500,2004-11-02,26300,A
USGS,1570500,2004-11-03,25300,A
USGS,1570500,2004-11-04,24000,A
USGS,1570500,2004-11-05,23900,A
USGS,1570500,2004-11-06,25400,A
USGS,1570500,2004-11-07,27100,A
USGS,1570500,2004-11-08,28700,A
USGS,1570500,2004-11-09,28800,A
USGS,1570500,2004-11-10,27600,A
USGS,1570500,2004-11-11,25800,A
USGS,1570500,2004-11-12,24900,A
USGS,1570500,2004-11-13,26100,A
USGS,1570500,2004-11-14,26700,A
USGS,1570500,2004-11-15,25600,A
USGS,1570500,2004-11-16,24100,A
USGS,1570500,2004-11-17,23100,A
USGS,1570500,2004-11-18,22200,A
USGS,1570500,2004-11-19,21500,A
USGS,1570500,2004-11-20,20900,A
USGS,1570500,2004-11-21,20600,A
USGS,1570500,2004-11-22,20300,A
USGS,1570500,2004-11-23,19900,A
USGS,1570500,2004-11-24,20600,A
USGS,1570500,2004-11-25,32100,A
USGS,1570500,2004-11-26,52300,A
USGS,1570500,2004-11-27,57400,A
USGS,1570500,2004-11-28,62400,A
USGS,1570500,2004-11-29,96100,A
USGS,1570500,2004-11-30,134000,A
USGS,1570500,2004-12-01,130000,A
USGS,1570500,2004-12-02,142000,A
USGS,1570500,2004-12-03,146000,A
USGS,1570500,2004-12-04,131000,A
USGS,1570500,2004-12-05,104000,A
USGS,1570500,2004-12-06,84500,A
USGS,1570500,2004-12-07,69300,A
USGS,1570500,2004-12-08,62700,A
USGS,1570500,2004-12-09,60900,A
USGS,1570500,2004-12-10,67200,A
USGS,1570500,2004-12-11,93700,A
USGS,1570500,2004-12-12,125000,A
USGS,1570500,2004-12-13,142000,A
USGS,1570500,2004-12-14,123000,A
USGS,1570500,2004-12-15,96500,A
USGS,1570500,2004-12-16,78700,A
USGS,1570500,2004-12-17,65500,A
USGS,1570500,2004-12-18,56800,A
USGS,1570500,2004-12-19,48000,A:e
USGS,1570500,2004-12-20,40000,A:e
USGS,1570500,2004-12-21,36000,A:e
USGS,1570500,2004-12-22,34000,A:e
USGS,1570500,2004-12-23,34600,A
USGS,1570500,2004-12-24,48500,A
USGS,1570500,2004-12-25,62700,A
USGS,1570500,2004-12-26,71100,A
USGS,1570500,2004-12-27,61800,A
USGS,1570500,2004-12-28,53400,A
USGS,1570500,2004-12-29,45800,A
USGS,1570500,2004-12-30,40100,A
USGS,1570500,2004-12-31,37300,A
USGS,1570500,2005-01-01,36100,A
USGS,1570500,2005-01-02,35600,A
USGS,1570500,2005-01-03,35400,A
USGS,1570500,2005-01-04,36500,A
USGS,1570500,2005-01-05,49500,A
USGS,1570500,2005-01-06,86900,A
USGS,1570500,2005-01-07,134000,A
USGS,1570500,2005-01-08,136000,A
USGS,1570500,2005-01-09,130000,A
USGS,1570500,2005-01-10,116000,A
USGS,1570500,2005-01-11,99100,A
USGS,1570500,2005-01-12,88000,A
USGS,1570500,2005-01-13,89200,A
USGS,1570500,2005-01-14,117000,A
USGS,1570500,2005-01-15,256000,A
USGS,1570500,2005-01-16,258000,A
USGS,1570500,2005-01-17,187000,A
USGS,1570500,2005-01-18,137000,A
USGS,1570500,2005-01-19,102000,A
USGS,1570500,2005-01-20,83200,A
USGS,1570500,2005-01-21,67800,A
USGS,1570500,2005-01-22,55000,A:e
USGS,1570500,2005-01-23,44000,A:e
USGS,1570500,2005-01-24,37000,A:e
USGS,1570500,2005-01-25,32000,A:e
USGS,1570500,2005-01-26,34000,A:e
USGS,1570500,2005-01-27,33000,A:e
USGS,1570500,2005-01-28,31000,A:e
USGS,1570500,2005-01-29,27000,A:e
USGS,1570500,2005-01-30,30000,A:e
USGS,1570500,2005-01-31,31000,A:e
USGS,1570500,2005-02-01,28000,A:e
USGS,1570500,2005-02-02,29000,A:e
USGS,1570500,2005-02-03,28000,A:e
USGS,1570500,2005-02-04,27000,A:e
USGS,1570500,2005-02-05,24000,A:e
USGS,1570500,2005-02-06,24000,A:e
USGS,1570500,2005-02-07,23500,A:e
USGS,1570500,2005-02-08,23500,A:e
USGS,1570500,2005-02-09,24000,A:e
USGS,1570500,2005-02-10,26000,A:e
USGS,1570500,2005-02-11,35000,A:e
USGS,1570500,2005-02-12,64000,A:e
USGS,1570500,2005-02-13,66100,A
USGS,1570500,2005-02-14,57100,A
USGS,1570500,2005-02-15,53100,A
USGS,1570500,2005-02-16,56200,A
USGS,1570500,2005-02-17,66200,A
USGS,1570500,2005-02-18,83100,A
USGS,1570500,2005-02-19,78100,A
USGS,1570500,2005-02-20,62900,A
USGS,1570500,2005-02-21,56300,A
USGS,1570500,2005-02-22,51400,A
USGS,1570500,2005-02-23,48500,A
USGS,1570500,2005-02-24,46300,A
USGS,1570500,2005-02-25,44100,A
USGS,1570500,2005-02-26,40000,A
USGS,1570500,2005-02-27,36900,A
USGS,1570500,2005-02-28,34300,A
USGS,1570500,2005-03-01,32700,A
USGS,1570500,2005-03-02,31300,A
USGS,1570500,2005-03-03,30400,A
USGS,1570500,2005-03-04,29000,A
USGS,1570500,2005-03-05,27100,A
USGS,1570500,2005-03-06,25300,A
USGS,1570500,2005-03-07,25100,A
USGS,1570500,2005-03-08,29100,A
USGS,1570500,2005-03-09,40700,A
USGS,1570500,2005-03-10,47900,A
USGS,1570500,2005-03-11,50600,A
USGS,1570500,2005-03-12,45900,A
USGS,1570500,2005-03-13,42000,A
USGS,1570500,2005-03-14,38000,A
USGS,1570500,2005-03-15,35600,A
USGS,1570500,2005-03-16,34200,A
USGS,1570500,2005-03-17,31400,A
USGS,1570500,2005-03-18,29200,A
USGS,1570500,2005-03-19,28600,A
USGS,1570500,2005-03-20,28700,A
USGS,1570500,2005-03-21,29600,A
USGS,1570500,2005-03-22,31300,A
USGS,1570500,2005-03-23,36400,A
USGS,1570500,2005-03-24,50800,A
USGS,1570500,2005-03-25,65000,A
USGS,1570500,2005-03-26,64800,A
USGS,1570500,2005-03-27,63300,A
USGS,1570500,2005-03-28,68700,A
USGS,1570500,2005-03-29,173000,A
